τὰ	μέλανα	 taches noires	μέλας	des : αινα, αν	gens : μέλανος, αίνης, ανος	
ἡ	μέλαινα	 la bile	μέλας	des : αινα, αν	gens : μέλανος, αίνης, ανος	
ὁ	μελικός	 poète lyrique	μελικός	des : ή, όν,	
τὸ	μελισσόϐοτον	 mélisse	μελισσόϐοτος	des : ος, ον,	
ὁ	μελισσοκόμος	 apiculteur	μελισσοκόμος	des : ος, ον,	
ὁ	μελισσοτρόφος	 apiculteur	μελισσοτρόφος	des : ος, ον,	
ἡ	Μελιτώδης	 la déesse au miel, Perséphonè	μελιτώδης	des : ης, ες	
οἱ	Μενδαῖοι	 les habitants de Mendè	Μενδαῖος	gens : ου	adj. m. 
τὸ	μεσαῖον	 le milieu	μεσαῖος	des : α, ον,	
τὸ	μεσευθύ	 le nombre du milieu, dans la philosophie pythagoricienne le nombre 6 moyen entre 2 et 10	μεσευθύς	gens : έος	(ὁ) 
adv.	μεσαμέριον	 à midi	*μεσημέριος	des : ος, ον	adv. 
ἡ	μεσόγαιος	 > μεσόγαια	μεσόγαιος	des : ος, ον,	
τὸ	μεσόγαιον	 > μεσόγαια	μεσόγαιος	des : ος, ον,	
τὸ	μεσόγραφον	 ligne moyenne proportionnelle	μεσόγραφος	des : ος, ον	
τὰ	μεσοδάκτυλα	 l'intervalle entre les doigts.	μεσοδάκτυλος	des : ος, ον	
τὰ	μεσόκοιλα	 > μεσόδμη	μεσόκοιλος	des : ος, ον,	
τὸ	μεσονύκτιον	 le milieu de la nuit, minuit	μεσονύκτιος	des : ος, ον,	
ὁ	μεσόνυξ	 une des sept planètes dans le système pythagoricien	μεσόνυξ	gens : υχος	(ὁ, ἡ) 
τὸ	μεσοπλεύριον	 l'intervalle entre les côtes.	μεσοπλεύριος	des : ος, ον,	
τὰ	μεσοπόρφυρα	 vêtements dont le fond est de couleur pourpre	μεσοπόρφυρος	des : ος, ον	
τὸ	μεσόχωρον	 l'espace au milieu, le milieu	μεσόχωρος	des : ος, ον,	
οἱ	Μεσσάπιοι	 les Messapies	Μεσσάπιος	des : α, ον,	
οἱ	Μεσσάπιοι	 les Messapies	Μεσσάπιος	des : α, ον,	
τὰ	μεταδόρπια	 le repas du soir.	μεταδόρπιος	des : ος, ον,	
τὸ	μεταδοτικόν	 libéralité	μεταδοτικός	des : ή, όν,	
τὸ	μετακόσμιον	 les espaces entre les mondes	μετακόσμιος	des : ος, ον,	
τὰ	μετακόσμια	 les espaces entre les mondes	μετακόσμιος	des : ος, ον,	
τὸ	μεταμάζιον	 l'espace entre les seins, la poitrine	μεταμάζιος	des : ος, ον,	
οἱ	Μέτελλοι	 les Métellus	Μέτελλος	gens : ου	(ὁ) 
τὰ	μετέωρα	 les espaces, les phénomènes ou les corps célestes	μετέωρος	des : ος, ον,	
τὰ	μετέωρα	 les régions élevées d'un pays	μετέωρος	des : ος, ον,	
ἡ	μετεωροσκοπική	 l'art d'observer les phénomènes célestes	μετεωροσκοπικός	des : ή, όν,	
αἱ	Μετονομασίαι	 les Changements de nom (titre d’un ouvrage de Nicanor)	μετονομασία	gens : ας	(ἡ) 
τὸ	μετοχικόν	 le participe	μετοχικός	des : ή, όν,	
ἡ	μετρητική	 l'art de mesurer	μετρητικός	des : ή, όν,	
ἡ	μετρική	 la métrique	μετρικός	des : ή, όν,	
ὁ	μετρικός	 qui écrit sur la versification, métricien	μετρικός	des : ή, όν,	
τὸ	μετριοπαθές	 > μετριοπάθεια	μετριοπαθής	des : ής, ές	
τὸ	μέτριον	 la juste mesure	μέτριος	des : α ος, ον,	
τὰ	μέτρια	 la juste mesure	μέτριος	des : α ος, ον,	
τὸ	μέτριον	 vie de durée ordinaire	μέτριος	des : α ος, ον,	
τὰ	μέτρια	 modération de vie, vie modeste	μέτριος	des : α ος, ον,	
οἱ	Μήδειοι	 les Mèdes	2 Μήδειος	des : α, ον,	
ὁ	μηδείς	 celui qui n'est rien	μηδείς	des : μηδεμία, μηδέν,	gens : μηδενός, μηδεμίας, μηδενός,	adv. 
τὸ	μηδέν	 ce qui n'est rien, le néant	μηδείς	des : μηδεμία, μηδέν,	gens : μηδενός, μηδεμίας, μηδενός,	adv. 
adv.	μηδέν	 en rien, en aucune manière	μηδείς	des : μηδεμία, μηδέν,	gens : μηδενός, μηδεμίας, μηδενός,	adv. 
ἡ	Μηδική	 la Médie	Μηδικός	des : ή, όν,	
τὰ	Μηδικά	 les guerres Médiques	Μηδικός	des : ή, όν,	
οἱ	Μηθυμναῖοι	 les habitants de Méthymne	Μηθυμναῖος	des : α, ον,	
ἡ	Μηθυμναία	 le territoire de Méthymne	Μηθυμναῖος	des : α, ον,	
τὸ	μηκώνειον	 suc de pavot	μηκώνειος	des : ος, ον,	
ἡ	Μηλιάς	 terre de Mèlos	2 Μηλιάς	gens : άδος	adj. f. 
οἱ	Μηλιεῖς	 les habitants de Mèlos	Μηλιεύς	gens : έως	adj. m. 
ἡ	Μηλίς	 terre de Mèlos (sorte d’argile)	2 Μηλίς	gens : ίδος,	adj. f. 
ἡ	Μῃονίη	 > Μαιονία	Μῃόνιος	des : η, ον,	
ἡ	μηριαία	 cuisse d'un cheval ou d'un chien	μηριαῖος	des : α, ον,	
τὰ	μηρυκάζοντα	 les ruminants.	μηρυκάζω	
ἡ	Μιθριδάτειος	 contrepoison employé par Mithridate, contrepoison	Μιθριδάτειος	des : ος, ον,	
adv.	μικκόν	 un peu.	μικκός	des : ά, όν,	adv. 
τὸ	μικροπολιτικόν	 condition de petite ville	μικροπολιτικός	des : ή, όν	
ὁ	Μιλήσιος	 Milésien	Μιλήσιος	des : ος, ον	subst. 
ἡ	Μιλησία	 le territoire de Milet	Μιλήσιος	des : ος, ον	subst. 
οἱ	Μιλτιάδαι	 des hommes comme Miltiade	Μιλτιάδης	gens : ου	(ὁ) 
τὸ	μίλτινον	 vermillon	μίλτινος	des : η, ον	
τὸ	μινυανθές	 trèfle d'eau	μινυανθής	des : ής, ές	
ὁ	Μινύης	 un Minye	1 Μινύης	subst. adj. m. 
τὸ	μισθοφορικόν	 troupe de soldats mercenaires	μισθοφορικός	des : ή, όν,	
τὸ	μισοϐάρϐαρον	 haine de l'étranger	μισοϐάρϐαρος	des : ος, ον	
τὸ	μισόθηρον	 aversion pour la chasse	μισόθηρος	des : ος, ον	
οἱ	Μιτυληναῖοι	 les Mityléniens	Μιτυληναῖος	des : α, ον	
ὁ	μνηστήρ	 celui qui recherche en mariage, prétendant	μνηστήρ	gens : ῆρος	(ὁ) 
αἱ	Μοῖραι	 les Destinées (les Parques) Klôthô, Lakhésis Atropos	Μοῖρα	gens : ας	(ἡ) 
ἡ	Μολοσσίς	 le pays des Molosses	Μολοσσίς	gens : ίδος	adj. f. 
ὁ	μόναρχος	 monarque, chef souverain ; chef militaire	μόναρχος	des : ος, ον,	
ἡ	μουσουργός	 chanteur, chanteuse	μουσουργός	des : ός, όν,	
τὰ	μυθικά	 recueil de légendes	μυθικός	des : ή, όν	
τὸ	μυθῶδες	 caractère fabuleux d'une chose	μυθώδης	des : ης, ες	
ἡ	μύουρος	 queue de rat	μύουρος	des : ος, ον,	
τὸ	μυοφόνον	 aconit, « mort-aux-rats »	μυοφόνος	des : ος, ον,	
ὁ	μύρρινος	 myrte	μύρρινος	des : η, ον	
τὸ	μύρρινον	 sommet de la tête (où l'on posait la couronne de myrte) extrémité du membre viril	μύρρινος	des : η, ον	
οἱ	Μυσοί	 les Mysiens	Μυσός	gens : οῦ	adj. m. 
τὰ	μυστικά	 les cérémonies des mystères	μυστικός	des : ή, όν,	
οἱ	Μυτιληναῖοι	 les habitants de Mytilène, les Mytiléniens	Μυτιληναῖος	des : α, ον	
τὸ	μῶρον	 désir impur	μωρός	des : ά, όν, α, ον,	subst. 
ὁ	νάννος	 sorte de pâtisserie	νάννος	des : η, ον	
οἱ	Νάξιοι	 les habitants de Naxos	1 Νάξιος	des : α, ον	subst. 
οἱ	Νάξιοι	 les habitants de Naxos	1 Νάξιος	des : α, ον	subst. 
τὰ	ναυκληρικά	 genre de vie d'un pilote	ναυκληρικός	des : ή, όν	
ὁ	ναυκληρικός	 pilote	ναυκληρικός	des : ή, όν	
τὰ	ναύλοχα	 rade, port	ναύλοχος	des : ος, ον,	
τὸ	ναυπηγικόν	 l'art de construire des navires	ναυπηγικός	des : ή, όν,	
ὁ	νεανίας	 jeune homme	νεανίας	gens : οῦ	(ὁ) subst. adj. m. 
ἡ	νειαίρη	 le bas-ventre	νείαιρα	gens : ας	adj. f. 
τὰ	Νειλῷα	 la fête du Nil	Νειλῷος	des : η, ον,	
ἡ	νειός	 terre nouvellement labourée ou jachère	νειός	adj. f. 
οἱ	νέκυες	 les morts	νέκυς	des :	gens : υος,	(ὁ, ἡ) subst. 
τὰ	Νέμεια	 les jeux Néméens	Νέμειος	des : α, ον,	
οἱ	νέοι	 les jeunes	νέος	des : α, ον,	adv. 
τὸ	νέον	 inexpérience de la jeunesse	νέος	des : α, ον,	adv. 
οἱ	νεώτεροι	 les plus jeunes, les hommes de recrue	νέος	des : α, ον,	adv. 
adv.	νέον	 nouvellement, fraîchement, récemment, dernièrement, ne... que depuis peu	νέος	des : α, ον,	adv. 
τὸ	νέον	 récemment,	νέος	des : α, ον,	adv. 
οἱ	Νεστορίδαι	 les fils de Nestor (Antilokhos et Thrasymèdès)	Νεστορίδης	gens : ου	(ὁ) 
τὸ	νευροειδές	 sorte de plante	νευροειδής	des : ής, ές,	
τὰ	νευρόσπαστα	 sorte de marionnettes	νευρόσπαστος	des : ος, ον,	
τὸ	νηκτόν	 la faculté de nager	νηκτός	des : ή, όν,	
ἡ	νηοπόλος	 prêtresse	νηοπόλος	des : ος, ον,	
τὸ	νήπιον	 enfant en bas âge	νήπιος	des : α, ον,	
τὰ	νηχόμενα	 les poissons	νήχω	
τὸ	νικητήριον	 le prix de la victoire	νικητήριος	des : α, ον	
τὰ	νικητήρια	 prix de la victoire	νικητήριος	des : α, ον	
τὰ	νίπτρα	 chant de l'Odyssée	νίπτρον	gens : ου	(τὸ) 
αἱ	νόθαι	 les fausses côtes	νόθος	des : η, ον,	
τὰ	νόμαια	 coutumes, usage	νόμαιος	des : α, ον,	
οἱ	Νομάδες	 les Numides	Νομάς	gens : άδος	(ὁ, ἡ) 
ἡ	νομοθετική	 fonction de législateur	νομοθετικός	des : ή, όν	
τὸ	νοτερόν	 l'humidité	νοτερός	des : ά, όν,	
οἱ	Νοτιεῖς	 les habitants de Notion	Νοτιεύς	gens : έως	(ὁ) 
ἡ	νουθετητική	 l'art d'avertir	νουθετητικός	des : ή, όν,	
τὰ	νυκτέλια	 fêtes nocturnes de Bacchus	νυκτέλιος	des : ος, ον,	
ὁ	νυκτοφυλακῶν	 le commandant de la garde de nuit	νυκτοφυλακέω	
τὰ	νυμφεῖα	 cérémonie nuptiale, mariage ou la fiancée, la mariée.	νυμφεῖος	des : α, ον,	
ἡ	νυμφοπόνος	 femme de chambre	νυμφοπόνος	des : ος, ον,	
τὸ	νῦν	 en ce moment	νῦν	adv. 
τὰ	νῦν	 en ce moment	νῦν	adv. 
τὸ	νυχθήμερον	 durée d'un jour et d'une nuit, de 24~heures	νυχθήμερος	des : ος, ον,	
οἱ	Νωρϐανοί	 des hommes comme Norbanus,	Νωρϐανός	gens : οῦ	(ὁ) 
τὸ	νωτοφόρον	 bête de somme	νωτοφόρος	des : ος, ον,	
τὸ	νωχελές	 l'arrière-faix	νωχελής	des : ής, ές,	
τὸ	ξεινήϊον	 présent d’hospitalité, d’où accueil hospitalier	ξεινήϊος	des : ος, ον,	subst. 
ἡ	ξυλουργική	 le métier de menuisier, de charpentier (v.)	ξυλουργικός	des : ή, όν	
τὰ	ξυλοφόρια	 la fête des Rameaux	ξυλοφόριος	des : ος, ον	
adv.	ξυνά	 en commun	ξυνός	des : ή, όν	adv. 
οἱ	Οʹ	 les Septante, les 70~traducteurs grecs de la Bible.	Ο, ο	
τὸ	ὀγκηρόν	 l'enflure	ὀγκηρός	des : ά, όν,	
τὰ	ὁδαῖα	 marchandises que l'on transporte, cargaison	ὁδαῖος	des : α, ον
ὁ	ὁδίτης	 voyageur	ὁδίτης	gens : ου	subst. adj. m. 
adv.	ὀδυρτά	 d'une façon lamentable	ὀδυρτός	des : ή, όν,	adv. 
τὸ	Οἰδιπόδειον	 sanctuaire consacré à Œdipe	Οἰδιπόδειος	des : ος, ον	
ἡ	οἰέη	 peau de brebis	οἴεος	des : η, ον,	subst. 
τὸ	οἰκετικόν	 les gens, les domestiques	οἰκετικός	des : ή, όν,	
οἱ	οἰκογενεῖς	 les esclaves nés dans la maison	οἰκογενής	des : ής, ές,	
ὁ	οἰκονόμος	 administrateur de son propre bien, intendant privé	οἰκονόμος	des : ος, ον,	subst. 
ἡ	οἰκονόμος	 intendante	οἰκονόμος	des : ος, ον,	subst. 
τὰ	οἰκούρια	 salaire pour la garde d'une maison	οἰκούριος	des : α, ον,	subst. 
adv.	οἴκτιστα	 de la manière la plus lamentable	οἴκτιστος	des : η, ον,	adv. 
οἱ	Οἰνεΐδαι	 les descendants d'Œnée	Οἰνείδης	gens : ου	(ὁ) 
οἱ	Οἰταῖοι	 les habitants de la région de l'Œta	Οἰταῖος	des : α, ον,	
ἡ	οἰωνιστική	 la science des augures	οἰωνιστικός	des : ή, όν,	
ἡ	οἰωνοσκοπική	 la science des augures	οἰωνοσκοπικός	des : ή, όν,	
τὸ	ὀκτάεδρον	 octaèdre	ὀκτάεδρος	des : ος, ον,	
ἡ	ὀκτήρης	 vaisseau à huit rangs de rames	ὀκτήρης	des : ης, ες,	subst. 
τὸ	ὀλιγαρκές	 tempérance	ὀλιγαρκής	des : ής, ές	
τὸ	ὀλιγόχλωρον	 le câprier	ὀλιγόχλωρος	des : ος, ον	subst. 
ἡ	ὁλκαῖα	 queue traînante d'un animal	ὁλκαῖος	des : α, ον,
οἱ	ὀλωλότες	 ceux qui ont succombé, les morts	ὄλλυμι	
ὁ	ὁλοίτροχος	 bloc de pierre	ὁλοίτροχος	des : ος, ον,	subst. 
ὁ	ὁλόπυρος	 blé cuit sans être moulu	ὁλόπυρος	des : ος, ον	
adv.	ὀλοφυδνά	 en se lamentant	ὀλοφυδνός	des : ή, όν,	adv. 
ὁ	Ὀλύμπιος	 l'Olympien, Zeus	Ὀλύμπιος	des : α ος, ον,	
ἡ	Ὀλυνθία	 le territoire d'Olynthe	Ὀλύνθιος	gens : ου,	adj. m. 
οἱ	Ὀλύνθιοι	 les Olynthiens	Ὀλύνθιος	gens : ου,	adj. m. 
τὸ	ὁμαλές	 plaine	ὁμαλής	des : ής, ές
τὰ	ὁμαλῆ	 plaine	ὁμαλής	des : ής, ές
οἱ	Ὀμϐρικοί	 les Ombriens, habitants de l'Ombrie.	Ὀμϐρικός	des : ή, όν,	
ἡ	ὁμιλητική	 l'art de vivre en société	ὁμιλητικός	des : ή, όν
τὸ	ὁμοιοτέλευτον	 similitude de désinences de deux ou plusieurs membres de phrase consécutifs	ὁμοιοτέλευτος	des : ος, ον,	subst. 
οἱ	ὁμοτράπεζοι	 les commensaux du roi	ὁμοτράπεζος	des : ος, ον
ἡ	ὀμφαίη	 la divinité prophétique	ὀμφαῖος	des : α, ον,	subst. 
τὸ	ὀμφάκινον	 manteau de la couleur d'une figue encore verte	ὀμφάκινος	des : η, ον	
ἡ	ὀμφακῖτις	 sorte de noix de galle	ὀμφακῖτις	gens : ίτιδος	subst. adj. 
adv.	ὀνήϊστον	 de la manière la plus profitable	2 *ὄνειος	des : ος, ον,	adv. 
τὸ	ὀνειροπολικόν	 l'art d'interpréter les songes	ὀνειροπολικός	des : ή, όν,	subst. 
τὸ	ὀνομαστικόν	 vocabulaire	ὀνομαστικός	des : ή, όν,	
τὰ	ὀνοματικά	 les noms substantifs	ὀνοματικός	des : ή, όν	
ὁ	ὀξίνης	 vin aigri	ὀξίνης	gens : ου	subst. adj. m. 
ὁ	ὀξίνης	 homme acerbe, caractère maussade	ὀξίνης	gens : ου	subst. adj. m. 
τὸ	ὀξύγλυκυ	 boisson faite de vinaigre et de miel	ὀξύγλυκυς	des : εια, υ	
τὸ	ὀξύμωρον	 ingénieuse alliance de mots contradictoires	ὀξύμωρος	des : ος, ον	
τὸ	ὀξύρροπον	 véhémence du discours	ὀξύρροπος	des : ος, ον,	subst. 
ὁ	ὀξύρυγχος	 sorte d'esturgeon	ὀξύρυγχος	des : ος, ον,	subst. 
adv.	ὀξύτερον	 plus vivement	ὀξύς	des : εῖα, ύ,	adv. 
τὸ	ὀξύφυλλον	 sorte de plante	ὀξύφυλλος	des : ος, ον	
τὸ	ὀξύχολον	 irascibilité	ὀξύχολος	des : ος, ον	
τὸ	ὀπαῖον	 partie du toit où est le trou pour le passage de la fumée	ὀπαῖος	des : α, ον,	
οἱ	ὄπισθεν	 ceux qui viennent derrière, les suivants	ὄπισθεν	adv. prép. 
τὸ	ὄπισθεν	 ce qui est par derrière, les parties postérieures	ὄπισθεν	adv. prép. 
τὰ	ὄπισθεν	 ce qui est par derrière, les parties postérieures	ὄπισθεν	adv. prép. 
τὰ	ὀπίσθια	 le train de derrière	ὀπίσθιος	des : ος, ον,	
τὸ	ὀπίσθιον	 le train de derrière	ὀπίσθιος	des : ος, ον,	
ὁ	ὀπισθότονος	 > ὀπισθοτονία	ὀπισθότονος	des : ος, ον,	
τὸ	ὀπίσω	 l'arrière, derrière	ὀπίσω	adv. 
τὰ	ὁπλιτικά	 le service des armes	ὁπλιτικός	des : ή, όν
ἡ	ὁπλιτική	 l'art de manœuvrer ou de servir dans la grosse infanterie	ὁπλιτικός	des : ή, όν
τὸ	ὁπλιτικόν	 l'art de manœuvrer ou de servir dans la grosse infanterie ou le corps des hoplites, la grosse infanterie.	ὁπλιτικός	des : ή, όν
τὰ	ὅπλα	 les soldats pesamment armés	ὅπλον	gens : ου	(τὸ) 
οἱ	ὁπλῖται	 les soldats pesamment armés	ὅπλον	gens : ου	(τὸ) 
ὁ	Ὁπλόσμιος	 le Dieu armé	ὁπλόσμιος	des : α, ον,	subst. 
ἡ	Ὁπλοσμία	 la Déesse armée	ὁπλόσμιος	des : α, ον,	subst. 
adv.	ὁποῖα	 comme	ὁποῖος	des : α, ον,	adv. 
ἡ	ὀπτική	 l'art de voir, la science de la vision, l'optique	ὀπτικός	des : ή, όν,	
τὰ	ὀπτικά	 l'art de voir, la science de la vision, l'optique	ὀπτικός	des : ή, όν,	
τὰ	ὀπώπια	 les organes de la vue	ὀπώπιος	des : ος, ον,	
τὰ	ὀπωριαῖα	 les fruits de l'été	ὀπωριαῖος	des : α, ον,	
adv.	ὀργῇ	 en colère, dans un état d'irritation	ὀργή	gens : ῆς	(ἡ) adv. 
αἱ	Ὀρειάδες	 nymphes des montagnes, Oréiades	ὀρειάς	gens : άδος,	adj. f. 
ἡ	ὀρεινή	 pays de montagnes	ὀρεινός	des : ή, όν,	
τὸ	ὀρεκτικόν	 le désir, la convoitise	ὀρεκτικός	des : ή, όν,	
adv.	ὄρθιον	 fort	ὄρθιος	des : α ος, ον,	adv. 
τὸ	ὄρθριον	 le point du jour	ὄρθριος	des : α, ον,	adv. 
adv.	ὄρθριον	 au point du jour	ὄρθριος	des : α, ον,	adv. 
adv.	ὄρθρον	 dès le point du jour	ὄρθρος	gens : ου	(ὁ) adv. 
ἡ	ὁριστική	 le mode indicatif	ὁριστικός	des : ή, όν,
οἱ	ὅρμοι	 endroit découvert où l'on peut tendre les filets,	ὅρμος	gens : ου	(ὁ) 
τὰ	ὀροϐιαῖα	 pilules de la grosseur d'un grain de vesce	ὀροϐιαῖος	des : α, ον,	subst. 
τὰ	Οὔρεα	 les Montagnes (enfants de Gæa la Terre)	ὄρος	gens : εος-ους	(τὸ) 
τὸ	ὀστεογενές	 la moelle des os	ὀστεογενής	des : ής, ές,	subst. 
ὁ	ὀστεοκόπος	 courbature	ὀστεοκόπος	des : ος, ον,	subst. 
τὸ	οὐδέν	 ce qui n'est rien, le zéro	οὐδείς	des : οὐδεμία οὐδέν,	gens : οὐδενός, οὐδεμιᾶς, οὐδενός,	subst. adv. 
adv.	οὐδέν	 en rien	οὐδείς	des : οὐδεμία οὐδέν,	gens : οὐδενός, οὐδεμιᾶς, οὐδενός,	subst. adv. 
adv.	οὖλα	 avec force	4 οὖλος	des : η, ον,	adv. 
ὁ	οὐρανοσκόπος	 uranoscope ou rapeçon	οὐρανοσκόπος	des : ος, ον	subst. 
ὁ	ὀφθαλμικός	 oculiste	ὀφθαλμικός	des : ή, όν,	subst. 
τὰ	ὀφθάλμια	 la région des yeux	ὀφθάλμιος	des : ος, ον,	
οἱ	Ὀφιογενεῖς	 Fils de serpents	ὀφιογενής	des : ής, ές,	
ἡ	Ὀφιοῦσα	 l'î. aux serpents, Kythnos	ὀφιόεις	des : όεσσα, όεν	subst. 
ὁ	ὀφίτης	 ophite	ὀφίτης	gens : ου	subst. adj. m. 
τὰ	ὀχυρά	 lieux fortifiés	ὀχυρός	des : ά, όν	
ἡ	ὀψαρτυτική	 l'art culinaire	ὀψαρτυτικός	des : ή, όν	
τὰ	ὀψαρτυτικά	 traités ou livres de cuisine	ὀψαρτυτικός	des : ή, όν	
ἡ	ὀψοποιϊκή	 l'art de la cuisine	ὀψοποιϊκός	des : ή, όν,	
adv.	πάγξενα	 pour tous les étrangers également	πάγξενος	des : ος, ον,	adv. 
τὰ	πάθη	 les événements ou les changements qui se produisent dans les choses	πάθος	gens : εος-ους	(τὸ) 
οἱ	Παιανιεῖς	 les citoyens du dème Pæanie	Παιανιεύς	des :	gens : έως,	(ὁ) 
τὸ	παιγνιῶδες	 enjouement	παιγνιώδης	des : ης, ες,	
ἡ	παιδευτική	 l'art d'instruire	παιδευτικός	des : ή, όν,	
τὸ	παιδευτικόν	 l'instruction	παιδευτικός	des : ή, όν,	
τὸ	παιδιῶδες	 l'amour du jeu	1 παιδιώδης	des : ης, ες,	
ὁ	παιδονόμος	 pædonome	παιδονόμος	des : ος, ον,	
ἡ	παιδοτριϐική	 art du maître de gymnastique	παιδοτριϐικός	des : ή, όν	
τὰ	παίπαλα	 lieux raboteux, rocailleux	παίπαλος	des : ος, ον	
ὁ	παιώνιος	 médecin	1 παιώνιος	des : ος, ον,	subst. 
ἡ	παιωνία	 la secourable (Athèna)	1 παιώνιος	des : ος, ον,	subst. 
ἡ	Πακτυϊκή	 le pays des Paktyes	Πακτυϊκός	des : ή, όν,	
οἱ	παλαιοί	 les anciens, les hommes des temps passés	παλαιός	des : ά, όν	adv. 
adv.	τὸ παλαιόν	 autrefois	παλαιός	des : ά, όν	adv. 
τὰ	παλίμποινα	 rançon, tribut de reconnaissance	παλίμποινος	des : ος, ον	
τὸ	παλίμψηστον	 palimpseste	παλίμψηστος	des : ος, ον	
adv.	παλιντυπές	 par répercussion	παλιντυπής	des : ής, ές	adv. 
adv.	τὸ πάμπαν	 pour toujours	πάμπαν	adv. 
οἱ	Παμφύλιοι	 les Pamphyliens	Παμφύλιος	des : α, ον	
οἱ	Πᾶνες	 les fils de Pan, les faunes	Πάν	gens : Πανός	(ὁ) 
ὁ	παναθηναϊκός	 Discours sur les Panathénées	Παναθηναϊκός	des : ή, όν	
adv.	πανδημίᾳ	 > πανδημεί	πανδημία	gens : ας	(ἡ) adv. 
τὸ	πανικόν	 terreur panique	Πανικός	des : ή, όν	subst. 
τὰ	πανικά	 terreur panique	Πανικός	des : ή, όν	subst. 
οἱ	πανόπται	 titre de comédies de Cratinos et d’Eubule	πανόπτης	gens : ου	adj. m. 
τὸ	πανοῦργον	 fourberie, méchanceté	πανοῦργος	des : ος, ον	
τὰ	πανοῦργα	 les méchants	πανοῦργος	des : ος, ον	
τὸ	παντάπασι	 oui certes, parfaitement	παντάπασι(ν)	adj. adv. 
ὁ	πάνυ	 le très connu, le fameux	πάνυ	adv. 
adv.	πανύστατον	 en dernier lieu ou pour la dernière fois	πανύστατος	des : η, ον	adv. 
τὰ	παράδοξα	 opinions paradoxales ou principes étranges des Stoïciens	παράδοξος	des : ος, ον,	subst. 
οἱ	παράζυγες	 les prolétaires	παράζυξ	gens : υγος	(ὁ, ἡ) 
ἡ	παραθαλαττία	 contrée maritime	παραθαλάσσιος	des : α, ον	
τὰ	παραθαλάσσια	 le littoral	παραθαλάσσιος	des : α, ον	
τὰ	παρακελευόμενα	 ce qui est ordonné, prescrit	παρακελεύω	
τὸ	παρακίνδυνον	 caractère aventureux, témérité.	παρακίνδυνος	des : ος, ον	
οἱ	παρηκμακότες	 les hommes usés ou affaiblis, les vieillards	παρακμάζω	
τὰ	παρακρεμάμενα	 les parties accessoires.	παρακρέμαμαι	
τὰ	Παραλειπόμενα	 les Paralipomènes, événements omis au Livre des Rois	παραλείπω	
ἡ	παραλήγουσα	 la syllabe pénultième.	παραλήγω	
τὸ	παράληρον	 délire	παράληρος	des : ος, ον,	subst.
τὸ	παραλληλόγραμμον	 le parallélogramme	παραλληλόγραμμος	des : ος, ον,	
αἱ	παράλληλοι	 les lignes parallèles	παράλληλος	des : ος, ον,	
οἱ	παράλληλοι	 les cercles parallèles, les zones	παράλληλος	des : ος, ον,	
ὁ	παραλυτρούμενος	 le Captif racheté	παραλυτρόω	
ὁ	παράμεσος	 l’annulaire, le doigt voisin du médial	παράμεσος	des : ος, ον,	subst. 
ἡ	παραμέση	 la 2~e des cinq cordes de la lyre	παράμεσος	des : ος, ον,	subst. 
τὰ	παραμηρίδια	 cuissards	παραμηρίδιος	des : α, ον	
τὸ	παραμυθητικόν	 consolation	παραμυθητικός	des : ή, όν	
τὰ	παράνομα	 décret ou loi contraire aux lois existantes	παράνομος	des : ος, ον,	
τὸ	παράνομον	 le crime de proposer une loi contraire aux lois existantes	παράνομος	des : ος, ον,	
τὸ	παραξόνιον	 clavette fixée dans l'essieu pour assujettir la roue	παραξόνιος	des : ος, ον,	subst.
τὸ	παράπηχυ	 vêtement de femme blanc avec une bordure de pourpre sur les deux côtés	παράπηχυς	des : υς, υ,	gens : εος,	
adv.	παραπλήσια	 d'une façon analogue, presque comme	παραπλήσιος	des : α, ον,	adv. 
τὸ	παραπλήσιον	 d'une façon analogue, presque comme	παραπλήσιος	des : α, ον,	adv. 
ἡ	παράπλοος	 vaisseau qui navigue de conserve	2 παράπλοος	des : οος-ους, οον-ουν,	
οἱ	παρατεταγμένοι	 ceux qui sont placés les uns à côté des autres pour le combat	παρατάσσω	
ὁ	παρατατικός	 le temps imparfait, le temps qui marque une durée de l'action	παρατατικός	des : ή, όν	
ἡ	παρατελευταῖα	 la pénultième.	παρατελευταῖος	des : α, ον,	subst. 
ἡ	παρατέλευτος	 la pénultième.	παρατέλευτος	des : ος, ον,	
οἱ	παρατιθέντες	 ceux qui servent à table, les servants	παρατίθημι	
τὰ	παρατιθέμενα	 les mets servis sur la table	παρατίθημι	
τὰ	παρατετολμημένα	 métaphores trop hardies.	παρατολμάω	
ὁ	παρατυχών	 celui qui se trouve à portée, le premier venu	παρατυγχάνω	
τὸ	παραυτίκα	 à l'instant même, sur-le-champ, aussitôt	παραυτίκα	adv. 
τὸ	παραφυές	 ramification	παραφυής	des : ής, ές,	
τὰ	παράφωνα	 accords	παράφωνος	des : ος, ον,	
τὸ	παραχρῆμα	 ce qui arrive présentement	παραχρῆμα	adv. 
τὸ	παραχωρητικόν	 complaisance	παραχωρητικός	des : ή, όν,	
τὰ	παρεμφατικά	 les modes personnels du verbe qui expriment des modifications de sens par la personne et le nombre,	παρεμφατικός	des : ή, όν	
ὁ	παρήγορος	 consolateur	παρήγορος	des : ος, ον,	subst. 
ἡ	Παρήγορος	 la déesse de la Persuasion	παρήγορος	des : ος, ον,	subst. 
ὁ	παρήλιος	 parhélie	παρήλιος	des : ος, ον,	
