λύτο	> λύω	
λύττα	> λύσσα, λυσσάω	
λυχνίας λίθος	> λυχνίτης	(ὁ) 
λυχνοκοέω	> λυχνοκοοῦσα	
λύχνον	> λύχνος 	gens : ου (τὸ) 
λώϐα	> λώϐη	
λωϐάζω	> λωϐάομαι	
λωϐέομαι	> λωϐάω	
λωϐήτωρ	> λωϐητήρ	gens : ορος (ὁ) 
λώϊστος	> *λῶϊς	des : η, ον 
λωΐων	> *λῶϊς	des : ων, ον, 
λῶντι	> λῶ	
λῷον	> *λῶϊς	
λῷστος	> *λῶϊς	des : η, ον 
*λωτόεις	> λωτεῦντα	
λωτροχόος	> λουτροχόος	
λωφέω	> λωφάω	
λῴων	> λωΐων	
μαγάδη	> μάγαδις	gens : ης (ἡ) 
Μαγαῖος	> Βαγαῖος	gens : ου (ὁ) 
μάγαρον	> μέγαρον 2	gens : ου (τὸ) 
μαγειρευτικός	> μαγειρικός	des : ή, όν 
Μάγνησσα	> Μαγνήσιος 	gens : ης adj. f. 
Μαγνητικός	> Μαγνήσιος	des : ή, όν, 
μαγοφονία	> μαγοφόνια	gens : ας (ἡ) 
μαδαῖος	> μαδαρός	des : α, ον 
μάδδα	> μᾶζα	
μαδιγένειος	> μαδηγένειος	
μάδον	> μαδωνάϊς	gens : ου (τὸ) 
μάδος	> μάδον	gens : ου (ὁ) 
μάδρυα	> κοκκύμηλα	gens : ων (τὰ) 
μαζέας	> μαζίνης	(ὁ) 
μαζεινός	> μαζίνης	gens : οῦ (ὁ) 
μαζίσκη	> μαζίον	gens : ης (ἡ) 
μαθητρίς	> μαθήτρια	gens : ίδος (ἡ) 
Μαθθαῖος	> Ματθαῖος	gens : ου (ὁ) 
μαιάς	> μαιευτικός	gens : άδος (ἡ) adj. f. 
Μαιάς	> Μαῖα	gens : άδος (ἡ) 
μαιήϊος	> μαιευτικός	des : ος, ον, 
Μαιῆτις	> Μαιῶτις	gens : ιδος (ἡ) 
μαιμάζω	> μαιμάσσω	
μαιμώσσω	> μαιμάω	
μαιμώων	> μαιμάω	des : μαιμώωσα, μαιμώωσι, 
μαινίς	> μαίνη	gens : ίδος (ἡ) 
μαινόλιος	> μαινόλης	gens : ου adj. m. 
μαίνομαι	> μαίνω	
Μαιονίς	> Μαιόνιος	gens : ίδος adj. f. 
μαίρη	> μαῖρα	
μαῖς	> μᾷς	
μαίωσις	> μαίευσις	gens : εως (ἡ) 
μαιωτικός	> μαιευτικός	des : ή, όν, 
μάκαιρα	> μάκαρ	
μακαριῶ	> μακαρίζω	
μακαριωσύνη	> μακαριότης	gens : ης (ἡ) 
μάκαρς	> μάκαρ	adj. m. 
μακαρτός	> μακαριστός	des : ή, όν 
Μακάρων νῆσοι	> μάκαρ	(αἱ) 
Μακεδωνία	> Μακεδονία	gens : ας (ἡ) 
μακέλη	> μάκελλα	gens : ης (ἡ) 
μακελλεῖον	> μάκελλον	gens : ου (τὸ) 
μακέλλη	> μάκελλον	gens : ης (ἡ) 
Μακηδονίη	> Μακεδονία	gens : ης (ἡ) 
Μακηδόνιος	> Μακεδόνιος	des : α, ον 
Μακηδονίς	> Μακεδονίς	
Μακηδών	> Μακεδών	gens : όνος 
μάκιστος	> μήκιστος	
μᾶκος	> μῆκος	
μακραγορία	> μακρηγορία	
μακραύχην	> μακραύχενος	gens : ενος (ὁ, ἡ) 
μακροϐιοτία	> μακροϐιότης	gens : ας (ἡ) 
μακροϐίοτος	> μακρόϐιος	des : ος, ον, 
μακροϐίωσις	> μακροϐιότης	gens : εως (ἡ) 
μακρότατος	> μακρός	
μακροτάτω	> μακρῶς	
μακρότερος	> μάκρος	
μακροτέρω	> μακρῶς	gens : μακροτέρως 
μακρῷ	> μακρός	
Μάκυνα	> Μάκυνος	(ἡ) 
μακύνω	> μηκύνω	
μακών	> μηκάομαι	
μάκων	> μήκων	
μαλάκειον	> μαλάκιον	gens : ου (τὸ) 
μαλακιέω	> μαλακιάω	
μαλακώδης	> μαλακός	des : ης, ες 
μάλϐαξ	> μαλάχη	gens : ακος 
Μαλέαι	> Μαλέα	(αἱ) 
Μαλέη	> Μαλέα	gens : Μάλεια 
Μαλεῖαι	> Μαλέαι	
Μάλεον	> Μαλέα	gens : ου (τὸ) 
μάλευρον	> ἄλευρον	gens : ου (τὸ) 
μάλθα	> μάλθη	gens : ης (ἡ) 
μαλθαίνω	> μαλθάσσω	
μαλθακία	> μαλακία	gens : ας (ἡ) 
μαλθακίζω	> μαλακίζω	
μαλθάκινος	> μαλθακός	des : η, ον 
μαλθακότης	> μαλακότης	gens : ητος (ἡ) 
μαλθακόφωνος	> μαλακόφωνος	des : ος, ον 
μαλθακτικός	> μαλθακτήριος	des : ή, όν, 
μαλθώδης	> μαλθακώδης	
μάλθων	> μαλακίων	gens : ωνος (ὁ) 
2 μάλιον	> μάλα	
μάλιστα	> μάλα	
μαλκιάω	> μαλκίω	
μᾶλλον	> μάλα	
Μάλλωνες	> Μαλλοί	gens : ων (οἱ) 
μᾶλον	> μῆλον	
μαλοπάραυος	> *μηλοπάρειος	
μαλοφορέω	> μηλοφορέω	
μαλοφύλαξ	> μηλοφύλαξ	
μάμμη	> μάμμα	
1 μάν	> μήν 1	
2 μάν	> μήν 2	
Μανδράϐουλος	> Μανδρόϐουλος	gens : ου (ὁ) 
μάνδρη	> μάνδρα	
μανδύη	> μανδύας	gens : ης (ἡ) 
Μανίλλιος	> Μανίλιος	gens : ου (ὁ) 
μᾶνις	> μῆνις	
μαντεύομαι	> μαντεύω	
μαντηΐη	> μάντεια	
μαντήϊον	> μαντεῖον	
μαντήϊος	> μαντεῖος	
Μαντινέα	> Μαντίνεια	gens : Μαντινέη 
μαντιχώρας	> μαρτιχόρας	
μαντῷος	> μαντεῖος	des : η, ον, 
μάνυσις	> μήνυσις	
μανυτής	> μηνυτής	
μανύτωρ	> μηνύτωρ	
> μηνύτωρ		> μηνύτωρ
μανώδης	> μανοειδής	des : ης, ες 
μαπέειν	> μάρπτω	
Μαράγανδα	> Μαράκανδα	gens : ων (τὰ) 
μάραγδος	> σμάραγδος	gens : ου (ὁ) 
μάραθον	> μάραθρον	gens : ου (τὸ) 
μάραθος	> μάραθον	gens : ου (ὁ) 
μαραθωνομάχης	> μαραθωνομάχος	gens : ου (ὁ) 
Μαρακάδαρτα	> μαραίνω	gens : ων (τὰ) 
μαργαρίδης	> μαργαρίτης	(ὁ) 
μαργόομαι	> μαργάω	
μαργοσύνη	> μαργότης	gens : ης (ἡ) 
Μαριάμ	> Μαρία	indécl. (ἡ) 
Μαρίη	> Μαρία	
μαρμαρωπός	> μαρμαρῶπις	des : ός, όν 
Μαρτιάλιος	> Μαρτίαλις	gens : ου (ὁ) 
μαρύεται	> μηρύω	
Μασανάσσης	> Μασσανάσσης	gens : ου (ὁ) 
μασδός	> μαζός 1	
μασθός	> μαζός 1	gens : οῦ (ὁ) 
μάσλης	> μάσθλης	gens : ητος (ἡ) 
Μασσαγέτις	> Μασσαγέτης	gens : ιδος adj. f. 
μᾶσσαι	> δῆσαι	
Μασσαλιώτης	> Μασσαλιήτης	gens : ου adj. m. 
Μασσανάσσης	> Μασσινισσᾶς	gens : ου (ὁ) 
μασσότερον	> μάσσων	
μάστι	> μάστις	
μαστίκτωρ	> μαστικτήρ	gens : ορος (ὁ) 
μάστιν	> μάστις	
μαστιόων	> μαστιάω	
μάστις	> μάστιξ	des : μάστι μάστιν (ἡ) 
μαστίσδοιεν	> μαστίζω	
μαστόδεσμος	> μαστόδετον	gens : ου (ὁ) 
μάστρος	> μαστήρ	gens : ου (ὁ) 
μάτα	> μάτη	
ματαιάζω	> ματᾴζω	
ματαΐζω	> ματαιάζω	
ματαιοσύνη	> ματαιότης	gens : ης (ἡ) 
ματαιουργός	> ματαιοποιός	des : ός, όν 
μάταν	> μάτην	
1 ματέω	> ματεύω	
2 ματέω	> πατέω	
2 μάτη	> μάτος	gens : ης (ἡ) 
ματήρ	> μαστήρ	gens : ῆρος (ὁ) 
μάτηρ	> μήτηρ	
ματτύης	> ματτύη	gens : ου (ὁ) 
μάττω	> μάσσω	
μαῦλις	> μαυλίς	gens : ιος (ἡ) 
μαῦρος	> ἀμαυρός	des : ος, ον, 
μάχα	> μάχη	
μαχαιρωτός	> μαχαιριωτός	des : ή, όν 
μαχαίτας	> μαχητής	
μαχανά	> μηχανή	
μαχατάς	> μαχητής	
μαχείομαι	> μάχομαι	
μαχέομαι	> μάχομαι	
μαχέσομαι	> μάχομαι	
μαχητέον	> μαχετέον	
μαχλεύω	> μαχλάω	
μαχοίατο	> μάχομαι	
μαχοῦμαι	> μάχομαι	
μέ	> ἐγώ.	
Μεγαϐάζης	> Μεγαϐάτης	gens : ου (ὁ) 
μέγαθος	> μέγεθος	
μεγαλανορία	> μεγαληνορία	
μεγαλάνωρ	> μεγαλήνωρ	
μεγαλαυχενία	> μεγαλαυχία	gens : ας (ἡ) 
μεγαλαύχητος	> μεγάλαυχος	des : ος, ον 
Μεγαλέας	μεγάλειον,	gens : ου (ὁ) 
Μεγάλη πόλις	> Μεγαλόπολις	(ἡ) 
μεγαλκής	> μεγαλαλκής	des : ής, ές, 
μεγαλόϐρομος	> μεγαλοϐρεμέτης	des : ος, ον 
μεγαλοεργός	> μεγαλοεργής	des : ός, όν 
μεγαλόκοιλος	> μεγαλοκοίλιος	des : ος, ον, 
μεγαλοκράτωρ	> μεγαλοκρατής	gens : ορος (ὁ, ἡ) 
μεγαλομερία	> μεγαλομέρεια	gens : ας (ἡ) 
μεγαλόνοες	> μεγαλόνοος	
Μεγαλόπολις	> Μεγάλη πόλις	
μεγαλοπρεπέως	> μεγαλοπρεπῶς	
μεγαλόπτολις	> μεγαλόπολις	gens : ιος (ὁ, ἡ) 
μεγαλορρημονία	> μεγαλορρημοσύνη	gens : ας (ἡ) 
μεγάλος	> μέγας	des : η, ον, 
μεγαλόσθενος	> μεγαλοσθενής	des : ος, ον 
μεγαλόσχημος	> μεγαλοσχήμων	des : ος, ον 
μεγαλουργέω	> μεγαλοεργέω	
μεγαλούργημα	> *μεγαλοέργημα	
μεγαλουργής	> μεγαλοεργής	
μεγαλουργία	> μεγαλοεργία	
μεγαλουργικός	> μεγαλοεργικός	
μεγαλουργός	> μεγαλοεργός	
μεγάνωρ	> μεγαλήνωρ	gens : ορος (ὁ) 
Μεγάρη	> Μεγάρα	
Μεγαρηΐς	> Μεγαρήϊος	gens : ΐδος adj. f. 
μεγασθενής	> μεγαλοσθενής	des : ής, ές, 
μεγάτιμος	> μεγαλότιμος	des : ος, ον 
μεγάτολμος	> μεγαλότολμος	des : ος, ον 
μεγεθόω	> μεγεθύνω	
μέγιστος	> μέγας	
μέδεα	> μέζεα	gens : ων (τὰ) 
μέδεις	> μέδημι	
*μέδημι	> μέδω	
μεδοίατο	> μέδομαι	
Μέδοισα	> Μέδουσα	
μέδομαι	> μέδω	
μεζόνως	> μειζόνως	
μέζων	> μείζων	
μεθαμέριος	> *μεθημέριος	
μεθαρμόττω	> μεθαρμόζω	
μεθέηκα	> μεθίημι	
μεθεῖλον	> μεθαιρέω	
μεθεῖμαι	> μεθίημι	des : μεθεῖναι, μεθείς, μεθεῖτε, μεθείω, 
μεθελεῖν	> μεθαιρέω	
μεθελκύω	> μεθέλκω	
μεθέμεν	> μεθίημι	
μέθεν	> ἐμέθεν	
μεθερπύζω	> μεθέρπω	
μεθεύαδον	> *μεθανδάνω	
*μεθημέριος	> μεθημερινός	
μεθιᾶσι	> μεθίημι	
μεθιέμεναι	> μεθίημι	gens : μεθίεν 
μεθιστάνω	> μεθίστημι	
μεθιστάω	> μεθίστημι	
μεθορία	> μεθόριος	gens : ας (ἡ) 
μεθορμέω	> μεθορμίζω	
μεθυδότης	> μεθυδώτης	gens : ου (ὁ) 
μεθύσης	> μέθυσος	gens : ου 
μείγνυμι	> μίγνυμι.	
μειζότερος	> μέγας	
μείζων	> μέγας	
Μειλανίων	> Μελανίων	gens : ωνος (ὁ) 
μείλας	> μέλας	
μείλια	> μείλιον	
μείλικτρον	> μείλιγμα	gens : ου (τὸ) 
μειλίνεος	> μέλινος	des : α, ον 
1 μείλινος	> μέλινος	des : η, ον 
2 μείλινος	> μείλιχος	des : ος, ον, 
μειλίχια	> μειλίχιος	gens : ων (τὰ) 
2 μεῖον	> μῆον	gens : ονος (τὸ) 
μειρακεύομαι	> μειρακιεύομαι	
μειρακίζομαι	> μειρακεύομαι	
μελάγγαιος	> μελάγγειος	des : ος, ον, 
μελαγχρής	> μελάγχροος	des : ής, ές, 
μελαγχροιής	> μελάγχροος	des : ής, ές, 
1 *μελάγχρως	> μελάγχροος	gens : χροος, 
2 μελάγχρως	> 1 *μελάγχρως	gens : ωτος (ὁ, ἡ) 
μελαιναῖος	> μέλας	des : α, ον, 
μελαινός	> μέλας	des : ή, όν, 
μέλαις	> μέλας	
μελαμϐόρεος	> μελαμϐόρειος	gens : ου (ὁ) 
μελαμπόδειος ἑλλέϐορος	> μελαμπόδιον	(ὁ) 
Μέλαμπος	> Μελάμπους	gens : ου (ὁ) 
μελάμπυρος	> μελάμπυρον	gens : ου (ὁ) 
μελαναυγέτις	> μελαναυγής	gens : ιδος adj. f. 
μελάνδρυα	> μελάνδρυος 2	gens : ων (τὰ) 
μελανδρύαι	> μελάνδρυα	gens : ῶν (οἱ) 
μελανεῦντα	> μελανέω	
μελανεῦσα	> μελανέω	
μελανηφόρος	> μελανοφόρος	des : ος, ον 
μελάνθιος πόα	> μελάνθιον	
μελάνθριξ	> μελανόθριξ	(ὁ, ἡ) 
μελανοπτέρυξ	> μελανόπτερος	gens : υγος (ὁ, ἡ) 
μελανός	> μελανόρριζος	des : ή, όν 
μελανόσπερμον	> μελάνθιον	gens : ου (τὸ) 
*μελανόστεος	> μελάνοστος	
μελανουρίς	> μελάνουρος	gens : ίδος adj. f. 
*μελανόχρως	> μελανόχροος	gens : -χροος, 
μελάντατος	> μέλας	
μελάντερος	> μέλας	
2 μέλε	> ἔμελε	
μελεδωνεύς	> μελεδωνός	(ὁ) 
μέλεθρον	> μέλαθρον	
μέλει	> μέλω	
μελέοπονος	> μελεοπαθής	des : ος, ον, 
μελήσει	> μέλω	
μελήσω	> μέλω	
μελιαδής	> μελιηδής	
μελίγαρυς	> μελίγηρυς	
μελίη	> μελία	
Μελίη	> Μελία	
μελίϊνος	> μελέϊνος	
μελικράς	> μελίκρατον	(ὁ) 
μελίκρητον	> μελίκρατον	
μελίκταινα	> μελίταινα	gens : ης (ἡ) 
μελίλωτον	> μελίλωτος	gens : ου (τὸ) 
1 μέλινος	> μελίνη	gens : ου (ὁ) 
μελίξεται	> μελίζω 1	
μελίσδω	> μελίζω 1	
μελίσκον	> μελίσκιον	gens : ου (τὸ) 
μελίστακτος	> μελισταγής	des : ος, ον, 
μελιτήριος	> μελιτηρός	des : α, ον 
Μέλιτος	> Μέλητος	gens : ου (ὁ) 
μελιτοῦττα	> μελιτόεις	
μέλιττα	> μέλισσα, μελίσσαινα, μελισσαῖος	des : μελίτταινα, μελιτταῖος, 
μελίφθεγκτος	> μελίφθογγος	des : ος, ον, 
μελίφυλλον	> μελισσόφυλλον	gens : ου (τὸ) 
μελλείρην	> μελλέφηϐος	gens : ενος (ὁ) 
μελλίχιος	> μειλίχιος	des : α, ον 
μελλώ	> μέλλησις	gens : οῦς (ἡ) 
μελοκόπησις	> μελοκοπία	gens : εως (ἡ) 
μέλομαι	> μέλω	
μελοποιητής	> μελοποιός	gens : οῦ (ὁ) 
μέμαα	> μάω.	
μεμάθηκα	> μανθάνω	
μεμακυῖα	> μηκάομαι	
μεμαλώς	> μεμηλώς	
μέμαμεν	> μάω.	
μεμάποιεν	> μάρπτω	des : μέμαρπον, μεμαρπώς, 
μέμασαν	> μάω.	gens : μεμαώς 
μέμϐλεται	> μέλω	gens : μέμϐλετο 
μέμϐλομαι	> μέλω	
μεμετιμένος	> μεθίημι	
μεμέτρηκα	> μετρέω	
μεμηκώς	> μηκάομαι	
μέμηλα	> μέλω	
μέμναμαι	> μιμνῄσκω	
Μεμνόνειος	> 1 Μεμνόνιος	des : α, ον, 
μεμπταῖος	> μεμπτέος	des : α, ον, 
μέμφειρα	> μέμψις	gens : ας (ἡ) 
μενεδάϊος	> μενεδήϊος	
μενέσται	> πενέσται	gens : ῶν (οἱ) 
μενέχαρμος	> μενεχάρμης	des : ος, ον, 
μενοινέω	> μενοινάω	
μενοινώω	> μενοινάω	
μέντοι	> μέν	
Μέρδις	> Σμέρδις	(ὁ) 
μερίξας	> μερίζω	
μερίσδω	> μερίζω	
Μερκηδῖνος	> Μερκηδόνιος μήν	gens : ου (ὁ) 
μερμαίρω	> μερμηρίζω	
μερμέριος	> μέρμερος	des : α, ον, 
μερμίθα	> μέρμις	gens : ης (ἡ) 
μεροπηΐς	> μεροπήϊος	gens : ΐδος adj. f. 
μεσαίγεως	> μεσόγεως	des : ως, ων, gens : ω, 
μεσαίχμιον	> μεταίχμιον	gens : ου (τὸ) 
Μεσάλας	> Μεσσάλας	(ὁ) 
μεσαμϐρίη	> μεσημϐρία, Μεσημϐρία, μεσημϐρινός, μεσημέριος	
μεσάραιος	> μεσαραϊκός	des : ος, ον, 
μεσάστυλον	> μεσοστύλιον	gens : ου (τὸ) 
μέσατος	> μέσος	
μεσαύλιος	> μέσαυλος	des : ος, ον, 
μέσδων	> μέζων, μείζων	
μεσεγγύωμα	> μεσεγγύημα	gens : ατος (τὸ) 
μεσεμϐάλλω	> μεσεμϐολέω	
μεσεῦσα	> μεσέω	
μεσέω	> μεσεύω	
μέση	> μέσος	gens : ης (ἡ) 
μεσήμϐριος	> μεσημϐρινός	des : α, ον, 
μεσῖτις	> μεσίτης	gens : ίτιδος adj. f. 
μεσόγεια	> μεσόγαια	gens : ας (ἡ) 
μεσόγειος	> μεσόγαιος	des : ος, ον, 
μεσόγεως	> μεσόγαιος	des : ως, ων, 
μεσοπόλιος	> μεσαιπόλιος	des : ος, ον, 
μεσόπυλον	> *μεσοπύλη	gens : ου (τὸ) 
Μεσορομάσδης	> Ὠρομάζης	gens : ου (ὁ) 
μεσότοιχος	> μεσότοιχον	gens : ου (ὁ) 
μεσούριον	> μεσόριον	gens : ου (τὸ) 
μέσσαϐον	> μέσαϐον	
μεσσαϐόω	> μεσαϐόω	
Μεσσάνα	> Μεσσήνη	
μέσσατος	> μέσατος	
μέσσαυλος	> μέσαυλος	
μεσσηγύ	> μεσηγύ	
μεσσηγυδορποχέστης	> *μεσηγυδορποχέστης	
μεσσηγύς	> μεσηγύ	
Μεσσήνη	> Μεσήνη, Μεσηνία	
μεσσήρης	> μεσήρης	
μεσσόγεως	> μεσόγεως	
μεσσόθεν	> μεσόθεν	
*μεσσόθι	> μεσόθι	
μέσσοι	> *μέσοι	
μεσσοπαγής	> *μεσοπαγής	
μεσσοπαλής	> *μεσοπαλής	
μεσσοπύλη	> *μεσοπύλη	
μέσσος	> μέσος	
μεσσότομος	> μεσότομος	
μεσσοφανής	> μεσοφανής	
μετάϐα	> μεταϐαίνω	
μεταϐλατικός	> μεταϐλητικός	
μεταγινώσκω	> μεταγιγνώσκω	
μεταιϐολία	> ματαιοϐουλία	
μετακίνημα	> μετακίνησις	gens : ατος (τὸ) 
μετακίρναμαι	> μετακεράννυμαι	
μετακλάω	> συγκλάω	
μετακληΐζω	> μετακλείω	
μετακολουθέω	> ἀκολουθέω	
μετάλημψις	> μετάληψις	gens : εως (ἡ) 
μεταλλαγά	> μεταλλαγή	
μετάλλατος	> *μετάλλητος	
μεταλλήγω	> μεταλήγω	
μετάλμενος	> μεθάλλομαι	
μεταμέλει	> μεταμέλω	
μεταμελέομαι	> μεταμέλω	
μεταμελίη	> μεταμέλεια	gens : ης (ἡ) 
μεταμέλομαι	> μεταμέλω	
μεταμίσγω	> μεταμίγνυμι	
μεταμφιέζω	> μεταμφιάζω	
μεταναιέτης	> μετανάστης	gens : ου (ὁ) 
μετανάστιος	> μετανάστης	des : ος, ον, 
μετάνιπτρον	> μετανιπτρίς	gens : ου (τὸ) 
μετάπλασις	> μεταπλασμός	gens : εως (ἡ) 
μεταπνείω	> μεταπνέω	
μεταπομπή	> μετάπεμψις	gens : ῆς (ἡ) 
Μεταπόντιοι	> Μεταποντῖνοι	gens : ων (οἱ) 
μετάπτωτος	> μεταπτωτικός	des : ος, ον, 
μεταπύργιον	> μεσοπύργιον	gens : ου (τὸ) 
μεταπυργίς	> μεταπύργιον	gens : ίδος (ἡ) 
μεταρριπίζω	> μεταρρίπτω	
μεταρροή	> μετάρροια	gens : ῆς (ἡ) 
μεταρρυθμέω	> μεταρρυθμίζω	
μετασσεύομαι	> μετασεύομαι	
μεταστοναχίζω	> μεταστένω	
μεταστρωφάω	> μεταστρέφω	
μετασχηματισμός	> μετασχημάτισις	gens : οῦ (ὁ) 
μετατροπά	> μετατροπή	
μετατρωπάω	> μετατρέπω	
μετατρωχάω	> μετατρέχω	
μέταυλος	> μέσαυλος	des : ος, ον, 
μεταῦτις	> μεταῦθις	
μεταφορέω	> μεταφέρω	
μεταχειρισμός	> μεταχείρισις	gens : οῦ (ὁ) 
μεταχρωματίζω	> μεταχρώννυμι	
μετεγκλίνω	> ἐγκλίνω	
μετέειπον	> μετεῖπον	
μετεισάμενος	> μέτειμι 2	
μετείω	> μέτειμι 1	
μετεμμέναι	> μετεῖναι	
μετενδεσμέω	> μετενδέω	
μετενδύνω	> μετενδύομαι	
μετεόν	> μέτειμι 1	
μετέσπον	> μεθέπω	
μετεσσεύοντο	> μετασεύομαι	gens : μετέσσυτο 
μετεστεώς	> μεθίστημι	gens : μετέστην 
μετεύαδον	> μεθανδάνω	
μετέω	> μέτειμι 1	
μετεωρέω	> μετεωρίζω	
μετεωροθήρας	> μετεωρόθηρος	gens : α (ὁ) 
μετέωρον	> μετέωρος	
μετεωροσύνη	> μετεωρολογία	gens : ης (ἡ) 
μετῆρα	> μεταίρω	
μετήσεσθαι	> μεθίημι	des : μετίειν, μετίημι, 
μετίστημι	> μεθίστημι	
μετίσχω	> μετέχω	
μετοίκισις	> μετοικισμός	gens : εως (ἡ) 
μετόπιν	> μετόπισθε	adv. 
μετορμίζομαι	> μεθορμίζομαι	
μέτριον	> μέτριος	gens : ου (τὸ) 
Μέτωπα	> Μετώπη	
μετωπαδόν	> μετωπηδόν	
μεῦ	> ἐγώ.	
μηδεμία	> μηδείς	
μὴ~δή	> μή	
Μήδη	> Μήδεια	gens : ης (ἡ) 
μηθείς	> μηδείς	
μηθέτερος	> μηδέτερος	des : α, ον, 
Μηθώνη	> Μεθώνη	gens : ης (ἡ) 
μηκάζω	> μηκάομαι	
μήκοτε	> μήποτε	
μηκότης	> μῆκος	gens : ητος (ἡ) 
μηκωνάριος	> μηκώνειος	des : α, ον, 
μηκωνικός	> μηκώνειος	des : ή, όν, 
Μηλία	> Μήλιος	
Μηλιακὸς κόλπος	> Μαλιακὸς κόλπος	(ὁ) 
μηλινόεις	> μηλινοειδής	des : όεσσα, όεν 
μηλοϐότης	> μηλοϐοτήρ	gens : ου (ὁ) 
μηλοειδής	> μηλώδης	des : ής, ές, 
μηλονόμας	> μηλονόμης	
μηλωτίς	> μηλωτρίς	gens : ίδος (ἡ) 
μηνίαμα	> μήνιμα	gens : ατος (τὸ) 
μηνιάω	> μηνίω	
μηνοειδῶς	> μηνοειδής	adv. 
μηνυτήρ	> μηνυτής	gens : ῆρος (ὁ) 
*μηνύτωρ	> μηνυτής	gens : ορος (ὁ) 
Μῄονες	> Μαίονες	gens : ων (οἱ) 
Μῃόνιος	> Μαιόνιος, 	des : η, ον, 
Μῃονιστί	> *Μαιονιστί	
μήποτε	> μή	
μήπω	> μή	
μηπώποτε	> μή	
μῆρα	> *μῆρον	
*μῆρινς	> μήρινθος	(ἡ) 
μηριόνης	> μηρός	gens : ου (ὁ) 
*μῆρον	> μηρία	(τὸ) 
μηροτρεφής	> μηροτραφής	des : ής, ές, 
μηρυκάζω	> μηρυκάομαι 	
μηρυκίζω	> μηρυκάομαι	
μήρυμα	> μήρυγμα	
μήσατο	> μήδομαι	
μήτειρα	> μήτηρ	gens : ας (ἡ) 
1 μήτι	> μή τι	
2 μήτι	> μῆτις	
μητίομαι	> μητίω	
μητιόων	> μητιάω	
μήτρη	> μήτρα	
μητροφόντης	> μητροφόνος	gens : ου (ὁ) 
μητρώϊος	> μητρῷος	
μηχανέομαι	> μηχανάω	
μηχανεύω	> μηχανάω	
μηχανία	> μηχανή	gens : ης (ἡ) 
μηχανοίατο	> μηχανάομαι	
μηχανόων	> μηχανάω	
μήχι	> μή	
μίανθεν	> μιαίνω	
μιαρότης	> μιαρία	gens : ητος (ἡ) 
μιγάδην	> μίγα	adv. 
μιγάζομαι	> μίγνυμαι	
μίγδην	> μίγδα	adv. 
μιγείς	> μίγνυμι	des : εῖσα, έν, 
μίγεν	> μίγνυμι	des : μίγη, μιγήμεναι, 
μιγής	> μικτός	des : ής, ές 
μιγμός	> μῖγμα	gens : οῦ (ὁ) 
μιγνύω	> μίγνυμι	
μίη	> εἷς.	
μιηφόνος	> μιαιφόνος	des : ος, ον, 
Μίθρης	> Μίθρας	
μιθριδάνιος	> σκόρδιον	gens : ου (ὁ) 
μικκός	> μικρός, 	des : ά, όν, adv. 
μικροστόμιος	> μικρόστομος	des : ος, ον, 
μικρόσφυγμος	> μικρόσφυκτος	des : ος, ον, 
μίκτο	> μίγνυμι	
μίλαξ	> ἧλιξ	gens : ακος (ὁ) 
μῖλαξ	> σμῖλαξ	gens : ακος (ἡ) 
Μίλλατος	> Μίλητος	
μῖλος	> σμῖλος	gens : ου (ἡ) 
μίλφωσις	> μίλφαι	gens : εως (ἡ) 
μιμήκυλον	> μιμαίκυλον	gens : ου (τὸ) 
μιμήκυλος	> μιμαίκυλον	gens : ου (ὁ) 
μιμηλίζω	> μιμηλάζω	
μιμητάς	> μιμητής	
μιμήτωρ	> μιμητής	gens : ορος (ὁ) 
μίμνεσκον	> μίμνω	
2 μίνθος	> μίνθα	gens : ου (ἡ) 
Μιντούρνη	> Μιντοῦρναι	gens : ης (ἡ) 
Μινυεύς	> Μινύειος	gens : έως (ὁ) 
Μινυήϊος	> Μινύειος	
1 Μινύης	> Μινύειος, 	subst. adj. m. 
2 Μινύης	> Μινύας	
μινύθεσκον	> μινύθω	
μινυθέω	> μινύθω	
μινύριγμα	> μινύρισμα	gens : ατος (τὸ) 
μινύρομαι	> μινυρίζω	
μινύωρος	> μινυώριος	des : ος, ον 
Μινῷος	> Μινώϊος	
μιξαίθρια	> μιξαιθρία	gens : ων (τὰ) 
μιξόθηρος	> μιξόθηρ	des : ος, ον, 
μίξομαι	> μίγνυμι	
μίξω	> μίγνυμι	
μίσγεσκον	> μίσγω	
Μισηνοί	> Μισηνόν	gens : ῶν (οἱ) 
μίσητρον	> μίσηθρον	gens : ου (τὸ) 
μισθαρνευτικός	> μισθαρνητικός	
μισθάρνης	> μισθαρνητικός	gens : ου (ὁ) 
μισθώτρια	> μισθωτής	gens : ας (ἡ) 
μισογύναιος	> μισογύνης	des : ος, ον 
μισογύνεια	> μισογυνία	gens : ας (ἡ) 
μισοίκειος	> μισοΐδιος	des : ος, ον 
μίτρη	> μίτρα	
μιτρηδόν	> μετρηδόν	
μιτρηφόρος	> μιτροφόρος	des : ος, ον, 
μιχθείς	> μίγνυμι	gens : μιχθῆναι 
*μίω	> μιτόω	
μνάᾳ	> μνάομαι	
μναϊαῖος	> μνααῖος	des : α, ον, 
μνᾶμα	> μνῆμα	
μνάμα	> μνήμη	
Μναμόνα	> Μνημόνη	
μναμοσύνα	> μνημοσύνη	
Μναμοσύνα	> Μνημοσύνη	
μνάσειεν	> μιμνῄσκω	gens : μνάσῃς 
μνασιδωρέω	> μνησιδωρέω	
